#{"t_start": 1720183358.0410326, "env_id": "None"}
r,l,t
-0.349593,128,449.308779
-0.180292,128,449.875757
-0.24777,128,450.395356
-0.233785,128,450.907553
-3.290061,128,451.413818
-0.249999,128,451.928342
-0.275456,128,452.435962
-0.145032,128,452.936178
-0.216256,128,453.429435
-0.203437,128,453.939119
-0.121527,128,454.443492
-0.471921,128,454.945891
-13.308439,128,455.486803
1.924664,128,456.064376
0.109291,128,456.590414
-0.674417,128,457.127425
0.147741,128,457.646376
-1.87969,128,458.163249
-3.914715,128,458.729678
-0.510376,128,459.26585
-1.908884,128,459.793119
-0.300828,128,460.307513
-0.408245,128,460.835431
-2.160263,128,461.337273
-2.98805,128,461.836904
-2.78017,128,462.341215
-7.957184,128,462.842909
-0.263688,128,463.35507
-0.238913,128,463.882257
-2.310728,128,464.496348
-0.105685,128,464.998209
-1.577732,128,465.522104
-0.342953,128,466.04216
-0.1593,128,466.561881
-1.531882,128,467.079026
-0.911897,128,467.577575
-1.236279,128,468.110807
-1.488552,128,468.655024
-5.701612,128,469.195572
-13.026445,128,469.710639
-31.144133,128,470.261007
-14.268357,128,470.754544
-28.081104,128,471.256674
-40.189652,128,471.749394
-21.500528,128,472.238923
-0.807056,128,472.732222
-0.847693,128,473.241967
-19.799097,128,473.736103
-1.397911,128,474.276624
-18.598614,128,474.776381
1.001797,128,475.283776
-1.426743,128,475.801414
-0.678769,128,476.296932
-3.703302,128,476.823344
-2.163948,128,477.35897
-2.361916,128,477.970963
-0.893188,128,478.492475
0.441579,128,479.028655
-68.15608,128,479.720346
-1.970717,128,480.256429
-0.118451,128,480.829919
-1.726769,128,481.342598
-0.930153,128,481.834507
-0.976689,128,482.326666
-0.181141,128,482.856381
-2.955918,128,483.380474
-0.281727,128,483.903104
-0.787906,128,484.443693
-0.906151,128,484.958636
-1.185899,128,485.551482
-0.815247,128,486.073591
-0.937149,128,486.593544
-2.664433,128,487.137257
-2.819444,128,487.640183
-0.605993,128,488.156043
0.434763,128,488.734239
-0.268328,128,489.259376
3.571419,128,489.823285
-2.902067,128,490.368294
-1.813309,128,490.895759
-3.142493,128,491.403533
-0.602804,128,491.926511
-0.515985,128,492.458798
-44.861093,128,492.994232
-27.757421,128,493.53693
-0.307946,128,494.080666
-0.145467,128,494.606442
0.025919,128,495.152524
-0.427205,128,495.740715
-1.845471,128,496.259124
1.383752,128,496.792568
-0.221313,128,497.319983
-1.139499,128,497.823207
-2.719541,128,498.347841
0.356001,128,498.901768
0.644954,128,499.422055
-35.318105,128,499.966156
-9.994181,128,500.498983
-83.10855,128,501.024818
-0.103282,128,501.559253
-49.907582,128,502.085074
-0.644341,128,502.613417
-74.881036,128,503.164691
-17.292884,128,503.69592
-4.438069,128,504.240802
-14.652299,128,504.759181
-2.667811,128,505.262964
-26.406751,128,505.797283
-2.779094,128,506.314098
-35.945659,128,506.817035
-2.184365,128,507.332768
-0.568947,128,507.865885
2.497838,128,508.384901
-1.12129,128,508.893801
-15.188673,128,509.418416
-12.993604,128,509.931343
-4.089769,128,510.45342
-0.022372,128,510.975343
-0.345771,128,511.497164
-0.204538,128,512.018996
-1.187978,128,512.570987
0.493571,128,513.112939
-0.021062,128,513.644865
-2.307995,128,514.176771
-3.161243,128,514.711936
-12.336168,128,515.256803
-0.644749,128,515.786024
-0.674938,128,516.298006
-1.21485,128,516.80981
-0.068337,128,517.323751
-0.658025,128,517.835512
-0.930524,128,518.345389
-10.088406,128,518.859221
-2.040311,128,519.381022
-3.112573,128,519.90273
-8.358747,128,520.434805
-38.712419,128,520.99481
-4.234595,128,521.528704
-11.860396,128,522.050533
-15.345533,128,522.597307
-2.154728,128,523.091911
-1.828673,128,523.604746
