#{"t_start": 1720019115.5536294, "env_id": "None"}
r,l,t
-1.93499,128,814.912926
-1.582114,128,816.125616
-2.872916,128,817.184576
-3.752151,128,818.2581
-1.010213,128,819.453594
-1.168131,128,820.476977
-0.202338,128,821.486708
-3.044826,128,822.733392
-1.117741,128,823.854513
-4.724585,128,825.001873
-0.760175,128,826.057507
-0.46858,128,827.336937
-0.286674,128,828.563848
-1.186005,128,829.796966
-1.208446,128,830.920762
-0.791552,128,832.115139
-1.83433,128,833.216592
-0.823369,128,834.328172
-0.870012,128,835.380407
-3.78145,128,836.414672
-1.125366,128,837.520052
-0.526396,128,838.567212
-1.025555,128,839.652416
-1.325997,128,840.710016
-7.510768,128,841.784513
-3.523484,128,842.805483
-2.288097,128,843.91211
-0.809172,128,844.984248
-6.230125,128,846.080099
-3.564726,128,847.307095
-0.916554,128,848.416043
-2.17582,128,849.658981
-0.049529,128,851.020642
-1.082009,128,852.275403
-2.110421,128,853.498027
-0.138173,128,854.687885
-1.124074,128,855.837589
-0.167979,128,856.928641
-0.111902,128,858.039698
-0.685144,128,859.176752
-0.907094,128,860.389467
-0.85953,128,861.563249
-1.041169,128,862.745696
-0.18755,128,863.860464
-2.170054,128,865.027821
-0.431344,128,866.144652
-3.351539,128,867.423105
-5.363596,128,868.606101
-1.797764,128,869.730815
-1.77188,128,870.860676
-0.796381,128,872.186228
-2.711126,128,873.401529
-0.882022,128,874.601504
-5.921088,128,875.797637
-4.128686,128,876.844043
-1.210146,128,878.010559
-1.777443,128,879.172545
-2.266143,128,880.398904
-1.822703,128,881.517026
-6.913445,128,882.728232
-1.348414,128,883.876871
-2.65712,128,885.103336
-1.062651,128,886.275355
-0.356864,128,887.511006
-3.37173,128,888.646618
-1.933202,128,889.831003
-2.417528,128,891.029973
-0.052215,128,892.202845
-2.189571,128,893.426151
-0.401913,128,894.557577
-1.0893,128,895.731739
-0.531345,128,896.861458
-1.658059,128,898.063845
-1.656713,128,899.268697
-1.671578,128,900.490752
-0.221539,128,901.629314
-0.091455,128,902.852762
-0.625306,128,904.004417
-1.788787,128,905.195952
-10.565911,128,906.38799
-0.472786,128,907.553146
-2.845395,128,908.736053
-0.336968,128,909.986336
-2.805346,128,911.187588
