Date;Value
2018/01/29;2347.9145
2018/01/30;2314.99552
2018/01/31;2306.8222
2018/02/01;2303.81421
2018/02/02;2268.5819
2018/02/05;2205.16832
2018/02/06;2204.90891
2018/02/07;2216.16008
2018/02/08;2169.82429
2018/02/09;2171.35964
2018/02/12;2191.92655
2018/02/13;2184.34767
2018/02/14;2202.76836
2018/02/15;2217.38075
2018/02/16;2229.42857
2018/02/19;2237.56669
2018/02/20;2236.6613
2018/02/21;2236.78704
2018/02/22;2234.06794
2018/02/23;2263.58363
2018/02/26;2284.46572
2018/02/27;2274.68873
2018/02/28;2257.76883
2018/03/01;2234.6781
2018/03/02;2208.18366
2018/03/05;2218.7171
2018/03/06;2220.12068
2018/03/07;2216.70913
2018/03/08;2240.62881
2018/03/09;2266.7337
2018/03/12;2275.30044
2018/03/13;2253.1185
2018/03/14;2249.45725
2018/03/15;2254.9638
2018/03/16;2262.34969
2018/03/19;2229.58629
2018/03/20;2241.61057
2018/03/21;2241.08738
2018/03/22;2199.05341
2018/03/23;2150.94648
2018/03/26;2167.97643
2018/03/27;2166.28532
2018/03/28;2163.3935
2018/03/29;2190.45887
2018/03/30;2192.1667
2018/04/02;2164.50349
2018/04/03;2180.55133
2018/04/04;2184.06346
2018/04/05;2217.58809
2018/04/06;2185.94538
2018/04/09;2185.20603
2018/04/10;2206.88654
2018/04/11;2193.9838
2018/04/12;2213.99871
2018/04/13;2209.98389
2018/04/16;2211.42318
2018/04/17;2230.52683
2018/04/18;2234.34938
2018/04/19;2231.80182
2018/04/20;2229.38119
2018/04/23;2235.41335
2018/04/24;2221.56963
2018/04/25;2221.89252
2018/04/26;2248.41656
2018/04/27;2257.06325
2018/04/30;2253.71131
2018/05/01;2267.77448
2018/05/02;2264.58576
2018/05/03;2257.5158
