#{"t_start": 1720030536.0450284, "env_id": "None"}
r,l,t
6.022598,128,977.049897
-1.802057,128,978.163591
-3.222225,128,979.217503
0.038998,128,980.350108
0.307708,128,981.331907
-0.63886,128,982.342016
0.186207,128,983.412341
5.456042,128,984.619884
-0.125464,128,985.6468
-0.035161,128,986.763138
-1.924787,128,987.74527
-4.956954,128,988.822793
-0.784497,128,989.833769
-0.68251,128,990.899163
1.431742,128,991.992078
-1.258687,128,993.045645
-13.460328,128,994.068726
-0.0931,128,995.094571
3.585168,128,996.155399
-0.335907,128,997.173556
-0.287766,128,998.190019
15.396114,128,999.249156
-7.890198,128,1000.293103
-4.194782,128,1001.302845
0.647137,128,1002.37953
-1.756031,128,1003.458184
-0.472126,128,1004.491875
-0.663828,128,1005.542113
-1.115516,128,1006.597579
0.514391,128,1007.553435
-2.630051,128,1008.614837
-17.243125,128,1009.63605
-0.166111,128,1010.686491
-0.258862,128,1011.768598
-0.093814,128,1012.942506
-0.043212,128,1014.0644
-0.013025,128,1015.104152
-2.12394,128,1016.183828
-1.878351,128,1017.250173
-2.664605,128,1018.283105
-1.021018,128,1019.316558
-2.646635,128,1020.306131
-2.64458,128,1021.291769
11.739925,128,1022.47497
-9.205916,128,1023.716405
-7.694186,128,1024.768643
-0.502304,128,1025.850189
-0.11595,128,1026.882648
-0.871514,128,1027.974362
-0.628221,128,1029.038394
-0.810117,128,1030.179414
-1.508566,128,1031.172204
-0.341693,128,1032.194933
-2.303471,128,1033.294476
-1.644053,128,1034.303328
-1.13061,128,1035.405141
-0.705471,128,1036.451195
-0.488812,128,1037.598742
-2.75254,128,1038.742931
-2.370155,128,1039.759011
-0.919296,128,1040.832983
-2.996564,128,1041.845309
-1.981102,128,1042.874818
-3.780477,128,1043.914354
2.711108,128,1044.910192
-9.357338,128,1045.979578
-4.081804,128,1046.92053
-7.028791,128,1048.01622
0.057378,128,1049.081556
-4.110232,128,1050.08214
-1.815722,128,1051.157782
-5.984952,128,1052.230631
-1.096485,128,1053.241645
-1.355216,128,1054.312734
-1.345893,128,1055.256634
-0.025024,128,1056.33721
-0.331038,128,1057.417284
0.2417,128,1058.402776
0.872641,128,1059.411413
12.194017,128,1060.522903
-0.288472,128,1061.522007
7.732925,128,1062.634715
-0.998081,128,1063.707417
-0.982739,128,1064.689455
0.052422,128,1065.734439
-7.079779,128,1066.807035
-0.176941,128,1067.870729
-4.478885,128,1068.899937
-1.199384,128,1069.954149
-0.352373,128,1070.984274
-0.096831,128,1072.135288
-0.909552,128,1073.171769
-0.591091,128,1074.18819
2.152904,128,1075.220286
-0.232552,128,1076.292613
